389,BOISE CASCADE & lt ; BCC > COMPLETES SALE OF UNIT Boise Cascade Corp said it completed the previously announced sale of its Consumer Packaging Division to Sonoco Products Co & lt ; SONO > for approximately 175 mln dlrs .
390,"ALLIED - SIGNAL & lt ; ALD > TO SELL ELECTRONICS UNIT Allied - Signal Inc said it agreed to sell its Amphenol Products unit to a subsidiary of LPL Investments Group & lt ; LPLI >, a Wallingford , Conn ., investment company , for 430 mln dlrs cash . Closing is expected soon , pending appropriate approvals , the company said . LPL indicated that at closing , warrants will be sold which , when exercised , will reduce its stake in the subsidiary , Amphenol Acquisition Co , to 60 pct , the company said . Lisle , Ill .- based Amphenol had 1986 sales of about 500 mln dlrs . It makes brand name interconnection products . LPL also said Merrill Lynch and Co has committed to buy 175 mln dlrs of subordinated and preferred debt in the new LPL unit , according to Allied - Signal . Canadian Imperial Bank of Commerce has committed up to 340 mln dlrs in senior debt financing , it said . Allied - Signal said in December it was offering for sale Amphenol and six other operating units in its electronics and instrumentation sector . Merrill Lynch , Needham and Co and Lazard Freres served as financial advisors , it said ."
391,"OCCIDENTAL & lt ; OXY > UNIT SELLS DIVISION Occidental Petroleum Corp ' s Occidental Chemcial Corp said it sold the Process chemicals division it acquired as part of the September 1986 purchase of Diamond Shamrock Chemicals to Henkel KGAA of Dusseldorf , West Germany . Terms were not disclosed . The division makes specialty industrial chemicals , it said . Later , industry sources said the division , which had worldwide sales of some 160 mln dlrs last year , was sold for just under 200 mln dlrs ."
392,"U . K . FIRM UPS ITALY FUND & lt ; ITA > STAKE TO 12 PCT Lloyds Investment Managers Ltd , a London - based investment firm , said it raised it stake in Italy Fund to 760 , 500 shares , or 12 . 0 pct of the total outstanding common stock , from 466 , 000 shares , or 7 . 4 pct . In a filing with the Securities and Exchange Commission , Lloyds said it bought the additional 294 , 500 Italy Fund common shares since November 7 for a total of 3 . 3 mln dlrs . Another 70 , 000 shares of the stake are held by an affiliate , it said . It said its dealings in Italy Fund stock are for investment purposes only and that it has no current plans to increase or decrease its current stake ."
393,"INVESTOR HAS FIVE PCT OF SAGE DRILLING & lt ; SAGE > Arthur Appleton , a Chicago investor , told the Securities and Exchange Commission he has acquired 39 , 000 shares of Sage Drilling Co Inc , or 5 . 1 pct of the total outstanding common stock . Appleton said he bought the stock for 116 , 554 dlrs for investment purposes . Depending on several circumstances , Appleton said he may buy more Sage common shares , or sell some or all of his current stake ."
394,"CIS TECHNOLOGIES & lt ; CIH > TO SELL SHARES TO SWISS CO CIS Technologies Inc said it executed a formal share purchase agreement with Swiss Reinsurance Co of Zurich , Switzerland . Under terms of the agreement , Swiss Re will acquire 5 . 5 mln newly issued CIS stock at 2 . 50 dlrs a share , or 13 . 8 mln dlrs . This purchase represents 30 pct of the outstanding shares . Swiss Re will acuqire 500 , 000 of the shares immediately and remaining shares will be bought after a due diligence report is completed by auditors . The transaction is expected to be complete by June 11 ."
395,"BENEFICIAL & lt ; BNL > UNIT SALE APPROVED Beneficial Corp said the sale of its American Centennial Insurance Co subsidiary to & lt ; First Delaware Holdings Inc > was approved by the Delaware Insurance Department . Under the transaction , American Centennial will receive a cash infusion of 200 mln dlrs , including the settlement of tax sharing agreements with Beneficial Corp , Beneficial said . It will also receive 25 mln dlrs from Beneficial International Insurance Co , another Beneficial subsidiary being purchased by the management - led group of First Delaware , the company said ."
396,"UNION TO PROTEST DART ' S SUPERMARKETS & lt ; SGL > BID The United Food And Commercial Workers said that more than 1 , 000 rank - and - file members of the union will demonstrate Monday at Dart Group Corp ' s headquarters protesting Dart ' s proposed 1 . 73 billion dlr takover of Supermarkets General & lt ; SGL >. Supermarkets is best known for its Pathmark chain of supermarket drug stores in the New York and New Jersey area and also owns Rickels home centers . The union said that it is firmly against the Dart bid because "" workers have always ended up with a raw deal in the current takeover mania ."" A Union statement said : "" We do not intend to allow our members to pick up the tab for Supermarket General ' s executives and the bankers or the Dart Group who stand to make millions ."" Dart is controlled by the Haft family of Washington , which last year made a bid for California - based Safeway Stores Inc . The Hafts lost , but walked away with at least 100 mln dlrs in profits , analysts estimate . The union said that Dart ' s Safeway bid forced a major restructuring at Safeway to pay the Hafts and their lawyers and caused a loss of thousands of jobs ."
397,"FCS LABORATORIES & lt ; FCSI > TERMINATES DEAL TALKS FCS Laboratories Inc said merger discussions with an unnamed privately - held company in the health care field have ended without an agreement . The previously announced negotiations began last August , the company said . "" It ' s disappointing to spend so much time on these negotiations and have them fail ,"" said FCS chairman Nicholas Gallo III . "" But the discussions could not produce a deal acceptable to our board in the context of the company ' s stronger financial position today as compared to six months ago ."" Gallo said FCS will stop actively seeking potential merger partners , but will respond to serious inquiries . "" We are determined to follow our plan to restore this company to profitability ,"" he said . "" To continue actively searching for potential acquirers inherently forces us to postpone the implementation of critical decisions which are part of the plan ."" The company , which has 4 , 475 , 930 common shares outstanding , reaffirmed it expects to be profitable in the second half of the fiscal year ending September 30 , 1987 ."
398,"HANSON TRUST & lt ; HAN > COMPLETES KAISER PURCHASE Hanson Trust PLC said Kaiser Cement shareholders today approved the previously announced merger agreement making Kaiser Cement an indirect wholly owned unit of Hanson Trust . Hanson said that promptly following the filing of the certificate of merger Kaiser Cement common shares will be delisted from the New York Stock Exchange . Hanson also said , in accordance with the merger agreement Kasier Cement also has redeemed all outstanding shares of its 1 . 375 dlr convertible preferance stocks and its outstanding 9 pct convertible debentures due 2005 . The acquisitions total purchase price ( including cost of financing the above - mentioned redemptions ) will be about 250 mln dlrs , Hanson said ."
399,"MID - STATE & lt ; MSSL >, FIRST FEDERAL IN DEAL Mid - State Federal Savings and Loan Association said it and First Federal Savings and Loan Association of Brooksville & lt ; FFBV > reached a definitive merger agreement . As previously announced , Brooksville shareholders will get cash and stock in exchange for their shares . The transaction is expected to be completed during the summer 1987 ."
400,"MEMOTEC DATA COMPLETES TELEGLOBE ACQUISITION & lt ; Memotec Data Inc > said it completed the previously announced 488 . 3 mln dlr acquisition of Teleglobe Canada from the federal government . Memotec Data said Teleglobe , which has provided Canada ' s overseas telecommunications services since 1950 , now becomes Teleglobe Canada Inc , a unit of Memotec . Teleglobe president and chief executive Jean - Claude Delorme will continue in the same post , the company said . In addition to the sale price , the government will receive Teleglobe ' s accumulated cash of 102 mln dlrs and a special 18 mln dlr dividend , making total proceeds 608 . 3 mln dlrs ."
401,"AMERON & lt ; AMN > ADOPTS SHAREHOLDER RIGHTS PLAN Ameron Inc said its board adopted a rights plan designed to protect shareholders from potentially unfair takeover tactics . The plan calls for distribution of one right for each of its outstanding common shares and each right entitles the holder to buy one / one - hundredth of a share of newly authorized Series A Junior Participating cumulative Preferred stock at an exercise price of 55 dlrs , Ameron said . It said the rights are exercisable if a group acquires 20 pct or more of its common stock or announces a tender offer for 30 pct or more of its shares ."
